#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Climate_DeltaT,Total_Site_Energy_GJ,EUI_MJ_m2,Building_Area_m2,Cooling_Elec_GJ,IntLighting_Elec_GJ,IntEquip_Elec_GJ,Fans_Elec_GJ,Pumps_Elec_GJ,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,EUI_kWh_m2
164,LHS-000164,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.45,2.86184304,0.219,0.2409,3.9,24.0,6.66362,EnergyPlus Completed Successfully,8004706,12,0,1,44.2,9,3.144,2340.72,469.82,4982.19,1105.91,231.98,705.43,127.2,0.15,2231.87,108.85,130.506
165,LHS-000165,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.45,1.6,0.19,0.27,3.39928881549157,25.5,6.0,EnergyPlus Completed Successfully,8656559,0,0,1,42.82,9,3.144,2389.13,479.53,4982.19,1212.14,209.7,705.43,91.94,0.15,2280.53,108.6,133.203
166,LHS-000166,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,2.86184304,0.219,0.2409,4.15,25.0,4.0,EnergyPlus Completed Successfully,8420009,11,0,1,54.95,9,3.144,2157.42,433.03,4982.19,1017.34,141.54,705.43,123.19,0.15,2048.75,108.67,120.286
167,LHS-000167,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.3,1.5,0.15,0.2,4.15,24.0,4.0,EnergyPlus Completed Successfully,7802524,6,0,1,42.01,9,3.144,2050.46,411.56,4982.19,922.93,142.14,705.43,109.87,0.15,1941.62,108.84,114.322
168,LHS-000168,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.23,1.6,0.19,0.27,3.39928881549157,24.5,6.0,EnergyPlus Completed Successfully,7512130,10,0,1,42.46,9,3.144,2364.93,474.68,4982.19,1170.0,209.7,705.43,109.75,0.15,2256.21,108.73,131.856
169,LHS-000169,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.37,1.5,0.17,0.24,3.9,24.5,4.0,EnergyPlus Completed Successfully,7588802,3,0,1,45.07,9,3.144,2163.78,434.3,4982.19,1026.21,141.64,705.43,120.52,0.15,2055.05,108.73,120.639
170,LHS-000170,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.23,1.6,0.19,0.27,4.15,24.5,6.0,EnergyPlus Completed Successfully,7507329,0,0,1,27.92,9,3.144,2146.92,430.92,4982.19,953.48,209.7,705.43,108.26,0.15,2038.19,108.73,119.7
171,LHS-000171,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.37,1.5,0.13,0.17,4.15,25.0,6.66362,EnergyPlus Completed Successfully,8120775,14,0,1,50.51,9,3.144,2197.05,440.98,4982.19,982.95,234.08,705.43,104.59,0.15,2088.4,108.65,122.494
172,LHS-000172,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.45,1.5,0.17,0.24,4.15,26.0,4.0,EnergyPlus Completed Successfully,9129391,0,0,1,47.54,9,3.144,2111.88,423.89,4982.19,1004.42,141.64,705.43,90.61,0.15,2003.35,108.53,117.747
173,LHS-000173,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.37,1.5,0.17,0.24,4.4,26.0,6.66362,EnergyPlus Completed Successfully,9050534,0,0,1,44.4,9,3.144,2130.85,427.69,4982.19,948.0,232.16,705.43,75.38,0.15,2022.31,108.54,118.803
174,LHS-000174,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.3,1.5,0.17,0.24,3.65,24.5,6.0,EnergyPlus Completed Successfully,7424037,5,0,1,42.84,9,3.144,2283.67,458.37,4982.19,1088.42,210.12,705.43,109.66,0.15,2174.94,108.73,127.325
175,LHS-000175,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.13,0.17,3.39928881549157,24.5,5.3,EnergyPlus Completed Successfully,7366572,9,0,1,45.11,9,3.144,2337.83,469.24,4982.19,1160.5,188.4,705.43,113.48,0.15,2229.1,108.72,130.344
176,LHS-000176,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.15,0.2,4.4,25.5,4.0,EnergyPlus Completed Successfully,8547224,0,0,1,45.23,9,3.144,2003.79,402.19,4982.19,888.87,142.14,705.43,97.5,0.15,1895.2,108.59,111.719
177,LHS-000177,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.5,0.15,0.2,4.15,24.5,4.6,EnergyPlus Completed Successfully,7427779,17,0,1,45.05,9,3.144,2094.41,420.38,4982.19,941.18,163.32,705.43,114.49,0.15,1985.69,108.72,116.772
178,LHS-000178,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.3,2.86184304,0.219,0.2409,3.65,25.0,5.3,EnergyPlus Completed Successfully,8390565,0,0,1,35.85,9,3.144,2343.91,470.46,4982.19,1166.18,186.72,705.43,115.61,0.15,2235.24,108.67,130.683
179,LHS-000179,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.15,0.2,3.9,25.0,4.6,EnergyPlus Completed Successfully,8057592,0,0,1,43.83,9,3.144,2168.75,435.3,4982.19,1014.47,163.32,705.43,115.61,0.15,2060.1,108.65,120.917
180,LHS-000180,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.5,0.15,0.2,3.9,26.0,5.3,EnergyPlus Completed Successfully,9013201,6,0,2,1.24,9,3.144,2166.23,434.79,4982.19,1031.21,187.53,705.43,72.23,0.15,2057.7,108.53,120.775
181,LHS-000181,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.6,0.19,0.27,3.39928881549157,24.0,6.66362,EnergyPlus Completed Successfully,7815352,11,0,1,41.59,9,3.144,2393.43,480.4,4982.19,1176.47,231.7,705.43,109.64,0.15,2284.59,108.84,133.444
182,LHS-000182,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.5,0.17,0.24,3.65,24.0,6.0,EnergyPlus Completed Successfully,7824474,0,0,1,27.34,9,3.144,2268.33,455.29,4982.19,1075.59,210.12,705.43,107.04,0.15,2159.5,108.84,126.469
183,LHS-000183,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.3,1.5,0.15,0.2,4.4,25.0,4.6,EnergyPlus Completed Successfully,8164871,11,0,1,53.48,9,3.144,2074.62,416.41,4982.19,919.04,163.32,705.43,116.9,0.15,1965.96,108.65,115.669
184,LHS-000184,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.3,2.86184304,0.219,0.2409,3.65,25.0,6.0,EnergyPlus Completed Successfully,8376610,14,0,1,53.32,9,3.144,2349.4,471.56,4982.19,1153.46,209.96,705.43,110.56,0.15,2240.73,108.67,130.989
185,LHS-000185,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.37,1.5,0.13,0.17,4.15,25.0,4.0,EnergyPlus Completed Successfully,7863133,9,0,1,50.82,9,3.144,2048.45,411.15,4982.19,908.36,142.8,705.43,121.97,0.15,1939.81,108.64,114.208
186,LHS-000186,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.23,1.5,0.17,0.24,4.4,24.5,5.3,EnergyPlus Completed Successfully,7423812,12,0,1,44.6,9,3.144,2071.03,415.69,4982.19,896.0,186.87,705.43,112.71,0.15,1962.3,108.73,115.469
187,LHS-000187,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.13,0.17,4.4,24.0,6.66362,EnergyPlus Completed Successfully,7749956,12,0,1,42.35,9,3.144,2129.97,427.52,4982.19,909.26,234.08,705.43,111.03,0.15,2021.14,108.83,118.756
188,LHS-000188,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,2.86184304,0.219,0.2409,3.39928881549157,24.0,4.0,EnergyPlus Completed Successfully,7911952,0,0,1,29.44,9,3.144,2367.11,475.12,4982.19,1222.93,141.54,705.43,127.12,0.15,2258.26,108.85,131.978
189,LHS-000189,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.37,1.6,0.19,0.27,3.9,26.0,5.3,EnergyPlus Completed Successfully,9233078,10,0,2,0.15,9,3.144,2218.43,445.27,4982.19,1074.07,186.5,705.43,82.59,0.15,2109.9,108.54,123.686
190,LHS-000190,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,2.86184304,0.219,0.2409,3.9,24.0,4.6,EnergyPlus Completed Successfully,7920714,11,0,1,44.54,9,3.144,2216.85,444.96,4982.19,1057.28,162.62,705.43,121.4,0.15,2108.01,108.85,123.6
191,LHS-000191,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.45,1.6,0.19,0.27,4.4,25.5,4.6,EnergyPlus Completed Successfully,8813526,0,0,1,47.76,9,3.144,2154.47,432.44,4982.19,1001.41,162.43,705.43,115.33,0.15,2045.87,108.6,120.122
192,LHS-000192,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.3,1.5,0.15,0.2,4.4,25.0,4.0,EnergyPlus Completed Successfully,7979179,0,0,1,41.65,9,3.144,2016.57,404.76,4982.19,877.47,142.14,705.43,121.63,0.15,1907.92,108.65,112.433
193,LHS-000193,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.37,1.5,0.17,0.24,4.4,25.5,4.0,EnergyPlus Completed Successfully,8679623,17,0,2,1.53,9,3.144,2060.19,413.51,4982.19,933.7,141.64,705.43,109.57,0.15,1951.59,108.6,114.864
194,LHS-000194,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.17,0.24,3.9,24.5,4.0,EnergyPlus Completed Successfully,7517064,10,0,1,45.08,9,3.144,2139.39,429.41,4982.19,1002.89,141.64,705.43,119.45,0.15,2030.66,108.73,119.281
195,LHS-000195,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,2.86184304,0.219,0.2409,4.15,25.5,4.6,EnergyPlus Completed Successfully,8959716,0,0,1,45.4,9,3.144,2251.49,451.91,4982.19,1090.84,162.62,705.43,122.72,0.15,2142.89,108.61,125.531
196,LHS-000196,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.23,1.5,0.17,0.24,3.9,26.0,6.0,EnergyPlus Completed Successfully,9250368,0,0,1,47.23,9,3.144,2310.97,463.85,4982.19,1134.13,210.12,705.43,91.43,0.15,2202.43,108.53,128.847
197,LHS-000197,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.3,1.6,0.19,0.27,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,8251475,13,0,1,54.61,9,3.144,2399.05,481.53,4982.19,1224.03,186.5,705.43,113.13,0.15,2290.38,108.67,133.758
198,LHS-000198,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.3,1.5,0.13,0.17,4.4,26.0,4.6,EnergyPlus Completed Successfully,9075472,0,0,1,45.67,9,3.144,2097.28,420.96,4982.19,964.65,164.08,705.43,93.32,0.15,1988.75,108.53,116.933
199,LHS-000199,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.45,1.5,0.17,0.24,4.4,26.0,5.3,EnergyPlus Completed Successfully,9105221,0,0,1,49.08,9,3.144,2084.81,418.45,4982.19,942.11,186.87,705.43,80.57,0.15,1976.27,108.53,116.236
200,LHS-000200,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.3,2.86184304,0.219,0.2409,3.65,25.5,6.0,EnergyPlus Completed Successfully,8983998,6,0,2,3.98,9,3.144,2448.29,491.41,4982.19,1247.22,209.96,705.43,115.75,0.15,2339.68,108.61,136.503
201,LHS-000201,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.23,1.6,0.19,0.27,4.4,24.0,6.0,EnergyPlus Completed Successfully,7805633,0,0,1,25.39,9,3.144,2100.8,421.66,4982.19,904.71,209.7,705.43,110.79,0.15,1991.96,108.84,117.128
202,LHS-000202,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.45,1.5,0.17,0.24,3.9,26.0,6.0,EnergyPlus Completed Successfully,9083356,0,0,1,41.83,9,3.144,2229.92,447.58,4982.19,1068.21,210.12,705.43,76.31,0.15,2121.39,108.54,124.328
203,LHS-000203,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.45,2.86184304,0.219,0.2409,4.15,24.5,4.0,EnergyPlus Completed Successfully,7796523,11,0,1,45.91,9,3.144,2132.33,427.99,4982.19,992.95,141.54,705.43,122.41,0.15,2023.58,108.75,118.886
204,LHS-000204,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.3,1.5,0.17,0.24,4.15,25.5,6.66362,EnergyPlus Completed Successfully,8646694,0,0,1,45.06,9,3.144,2184.88,438.54,4982.19,988.02,232.16,705.43,89.32,0.15,2076.28,108.6,121.817
205,LHS-000205,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.37,1.5,0.15,0.2,4.4,24.0,6.0,EnergyPlus Completed Successfully,7793997,13,0,1,43.11,9,3.144,2093.28,420.15,4982.19,897.8,210.87,705.43,109.03,0.15,1984.45,108.84,116.708
206,LHS-000206,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.3,1.5,0.15,0.2,4.4,24.5,4.6,EnergyPlus Completed Successfully,7507211,0,0,1,28.74,9,3.144,2058.85,413.24,4982.19,902.89,163.32,705.43,117.2,0.15,1950.12,108.73,114.789
207,LHS-000207,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.23,1.6,0.19,0.27,3.65,24.5,5.3,EnergyPlus Completed Successfully,7965355,0,0,1,46.41,9,3.144,2355.35,472.76,4982.19,1172.51,186.5,705.43,120.87,0.15,2246.6,108.75,131.322
208,LHS-000208,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.37,1.5,0.13,0.17,4.15,24.0,5.3,EnergyPlus Completed Successfully,7809119,17,0,1,40.94,9,3.144,2094.7,420.44,4982.19,925.72,188.4,705.43,105.02,0.15,1985.87,108.83,116.789
209,LHS-000209,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.3,1.5,0.13,0.17,3.39928881549157,24.5,6.66362,EnergyPlus Completed Successfully,7313056,15,0,1,37.31,9,3.144,2341.91,470.06,4982.19,1131.04,234.08,705.43,101.3,0.15,2233.2,108.71,130.572
210,LHS-000210,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,2.86184304,0.219,0.2409,4.15,26.0,6.66362,EnergyPlus Completed Successfully,9343882,12,0,2,3.03,9,3.144,2269.33,455.49,4982.19,1074.17,231.98,705.43,87.86,0.15,2160.78,108.55,126.525
211,LHS-000211,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.45,1.5,0.15,0.2,3.9,24.5,6.66362,EnergyPlus Completed Successfully,7740833,13,0,1,47.15,9,3.144,2316.77,465.01,4982.19,1092.36,232.99,705.43,115.91,0.15,2208.03,108.74,129.169
212,LHS-000212,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.45,1.5,0.13,0.17,3.9,26.0,6.66362,EnergyPlus Completed Successfully,8931860,13,0,1,57.29,9,3.144,2229.67,447.53,4982.19,1048.81,234.08,705.43,71.48,0.15,2121.14,108.53,124.314
213,LHS-000213,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.23,1.5,0.15,0.2,4.15,26.0,4.6,EnergyPlus Completed Successfully,8960975,13,0,2,1.59,9,3.144,2081.92,417.87,4982.19,966.4,163.32,705.43,76.97,0.15,1973.39,108.53,116.075
214,LHS-000214,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.5,0.15,0.2,3.65,25.0,4.0,EnergyPlus Completed Successfully,7975913,15,0,1,51.7,9,3.144,2201.29,441.83,4982.19,1064.1,142.14,705.43,119.72,0.15,2092.64,108.65,122.731
215,LHS-000215,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.3,1.5,0.15,0.2,3.9,24.0,6.66362,EnergyPlus Completed Successfully,7788115,15,0,1,43.91,9,3.144,2214.98,444.58,4982.19,1001.25,232.99,705.43,105.13,0.15,2106.14,108.83,123.494
216,LHS-000216,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.5,0.17,0.24,3.39928881549157,26.0,6.66362,EnergyPlus Completed Successfully,9057494,0,0,1,50.06,9,3.144,2410.34,483.79,4982.19,1228.11,232.16,705.43,74.76,0.15,2301.81,108.54,134.386
217,LHS-000217,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.3,1.5,0.17,0.24,3.9,25.5,5.3,EnergyPlus Completed Successfully,8613550,0,0,1,47.12,9,3.144,2183.84,438.33,4982.19,1028.55,186.87,705.43,93.11,0.15,2075.25,108.6,121.758
218,LHS-000218,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.3,1.5,0.13,0.17,4.15,24.0,6.66362,EnergyPlus Completed Successfully,7791235,11,0,1,37.75,9,3.144,2143.15,430.16,4982.19,930.43,234.08,705.43,103.03,0.15,2034.32,108.83,119.489
219,LHS-000219,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.37,2.86184304,0.219,0.2409,3.9,25.0,4.6,EnergyPlus Completed Successfully,8326896,0,0,1,52.64,9,3.144,2224.73,446.54,4982.19,1068.24,162.62,705.43,118.5,0.15,2116.06,108.67,124.039
220,LHS-000220,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.3,1.5,0.13,0.17,3.65,26.0,6.0,EnergyPlus Completed Successfully,8973189,14,0,1,59.07,9,3.144,2280.95,457.82,4982.19,1119.86,211.85,705.43,73.96,0.15,2172.42,108.53,127.172
221,LHS-000221,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.37,1.6,0.19,0.27,3.9,24.5,6.0,EnergyPlus Completed Successfully,7708553,14,0,1,46.6,9,3.144,2257.38,453.09,4982.19,1058.72,209.7,705.43,113.46,0.15,2148.64,108.74,125.858
222,LHS-000222,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.37,1.5,0.13,0.17,4.15,24.5,6.0,EnergyPlus Completed Successfully,7283050,15,0,1,43.38,9,3.144,2108.72,423.25,4982.19,918.05,211.85,705.43,103.35,0.15,2000.01,108.71,117.569
223,LHS-000223,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.23,1.5,0.13,0.17,3.65,25.5,6.66362,EnergyPlus Completed Successfully,8602301,0,0,1,42.14,9,3.144,2388.8,479.47,4982.19,1178.4,234.08,705.43,100.94,0.15,2280.2,108.6,133.186
224,LHS-000224,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.37,2.86184304,0.219,0.2409,3.65,24.5,4.0,EnergyPlus Completed Successfully,7855677,11,0,1,47.93,9,3.144,2283.26,458.28,4982.19,1143.11,141.54,705.43,123.19,0.15,2174.52,108.75,127.3
225,LHS-000225,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,2.86184304,0.219,0.2409,4.15,25.0,4.0,EnergyPlus Completed Successfully,8350519,3,0,1,54.36,9,3.144,2158.94,433.33,4982.19,1019.37,141.54,705.43,122.69,0.15,2050.28,108.67,120.369
226,LHS-000226,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.37,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,7693558,0,0,1,37.29,9,3.144,2134.56,428.44,4982.19,953.07,187.53,705.43,118.5,0.15,2025.82,108.74,119.011
227,LHS-000227,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.23,1.5,0.17,0.24,4.4,25.5,5.3,EnergyPlus Completed Successfully,8615692,8,0,1,52.42,9,3.144,2085.64,418.62,4982.19,925.32,186.87,705.43,98.13,0.15,1977.04,108.6,116.283
228,LHS-000228,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.19388738734588,0.3,1.5,0.17,0.24,4.4,26.0,4.0,EnergyPlus Completed Successfully,9182668,0,0,1,43.53,9,3.144,2097.09,420.92,4982.19,981.04,141.64,705.43,99.19,0.15,1988.56,108.53,116.922
229,LHS-000229,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.37,1.6,0.19,0.27,3.65,26.0,5.3,EnergyPlus Completed Successfully,9233078,10,0,1,51.99,9,3.144,2292.0,460.04,4982.19,1147.64,186.5,705.43,82.59,0.15,2183.46,108.54,127.789
230,LHS-000230,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,2.86184304,0.219,0.2409,3.9,26.0,5.3,EnergyPlus Completed Successfully,9328625,9,0,1,52.06,9,3.144,2277.88,457.2,4982.19,1124.43,186.72,705.43,91.46,0.15,2169.34,108.54,127.0
231,LHS-000231,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.45,1.5,0.15,0.2,4.4,26.0,5.3,EnergyPlus Completed Successfully,9071516,0,0,1,46.37,9,3.144,2071.68,415.82,4982.19,929.6,187.53,705.43,79.29,0.15,1963.15,108.53,115.506
232,LHS-000232,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.3,1.5,0.15,0.2,3.9,24.0,6.66362,EnergyPlus Completed Successfully,7788115,15,0,1,36.09,9,3.144,2214.98,444.58,4982.19,1001.25,232.99,705.43,105.13,0.15,2106.14,108.83,123.494
233,LHS-000233,9_HCM_MRI-ESM2-0_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.23,1.5,0.17,0.24,3.39928881549157,24.0,4.6,EnergyPlus Completed Successfully,7811158,8,0,1,37.17,9,3.144,2306.75,463.0,4982.19,1156.07,162.74,705.43,112.4,0.15,2197.91,108.84,128.611
